<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>	<OPENINT>
ГАЗПРОМ ао	D	20130220	000000	137.98	137.98	136.52	137.06	34118720	0
ГАЗПРОМ ао	D	20130221	000000	135.7	136.2	134.61	136	35914700	0
ГАЗПРОМ ао	D	20130222	000000	136.41	137.13	136	136.81	24132560	0
ГАЗПРОМ ао	D	20130223	000000	136.81	136.81	136.81	136.81	0	0
ГАЗПРОМ ао	D	20130224	000000	136.81	136.81	136.81	136.81	0	0
ГАЗПРОМ ао	D	20130225	000000	137.05	138.47	136.55	138.03	26778640	0
ГАЗПРОМ ао	D	20130226	000000	136.5	137.19	135.5	136.5	23834590	0
ГАЗПРОМ ао	D	20130227	000000	136.9	138.52	136.33	137.6	37511950	0
ГАЗПРОМ ао	D	20130228	000000	138.4	138.4	136.52	137.4	30517150	0
ГАЗПРОМ ао	D	20130301	000000	136.75	136.94	133.98	134.75	40691650	0
ГАЗПРОМ ао	D	20130302	000000	134.75	134.75	134.75	134.75	0	0
ГАЗПРОМ ао	D	20130303	000000	134.75	134.75	134.75	134.75	0	0
ГАЗПРОМ ао	D	20130304	000000	134.11	135.38	132.65	133.03	52340190	0
ГАЗПРОМ ао	D	20130305	000000	133.52	136.46	132.54	136.45	49174090	0
ГАЗПРОМ ао	D	20130306	000000	136.5	137.32	134.72	134.85	35462680	0
ГАЗПРОМ ао	D	20130307	000000	134.99	135.75	133.37	133.73	27334510	0
ГАЗПРОМ ао	D	20130308	000000	133.73	133.73	133.73	133.73	0	0
ГАЗПРОМ ао	D	20130309	000000	133.73	133.73	133.73	133.73	0	0
ГАЗПРОМ ао	D	20130310	000000	133.73	133.73	133.73	133.73	0	0
ГАЗПРОМ ао	D	20130311	000000	135.01	136.95	134.86	136.6	43410830	0
ГАЗПРОМ ао	D	20130312	000000	136.8	137.44	135.86	137.25	31717820	0
ГАЗПРОМ ао	D	20130313	000000	136.9	141.79	136.6	140.56	83586550	0
ГАЗПРОМ ао	D	20130314	000000	140.5	142.5	140	142.08	65293240	0
ГАЗПРОМ ао	D	20130315	000000	142.8	144.82	142.58	144.5	97785890	0
ГАЗПРОМ ао	D	20130316	000000	144.5	144.5	144.5	144.5	0	0
ГАЗПРОМ ао	D	20130317	000000	144.5	144.5	144.5	144.5	0	0
ГАЗПРОМ ао	D	20130318	000000	143	144.37	140.85	144.28	66471290	0
ГАЗПРОМ ао	D	20130319	000000	144.49	145.95	142.05	142.34	46835470	0
ГАЗПРОМ ао	D	20130320	000000	141.89	142.5	140.66	142.09	40754750	0
ГАЗПРОМ ао	D	20130321	000000	142.62	143.88	142	142.32	36418560	0
ГАЗПРОМ ао	D	20130322	000000	142.04	142.25	140	140.18	29772900	0
ГАЗПРОМ ао	D	20130323	000000	140.18	140.18	140.18	140.18	0	0
ГАЗПРОМ ао	D	20130324	000000	140.18	140.18	140.18	140.18	0	0
ГАЗПРОМ ао	D	20130325	000000	140.95	142.35	138.3	138.6	36113320	0
ГАЗПРОМ ао	D	20130326	000000	139	139.48	136.5	136.58	38093140	0
ГАЗПРОМ ао	D	20130327	000000	137.49	137.64	134.04	136.36	39902140	0
ГАЗПРОМ ао	D	20130328	000000	135.5	135.66	131.98	133.17	76199130	0
ГАЗПРОМ ао	D	20130329	000000	133.84	134.16	133.11	134.08	16614920	0
ГАЗПРОМ ао	D	20130330	000000	134.08	134.08	134.08	134.08	0	0
ГАЗПРОМ ао	D	20130331	000000	134.08	134.08	134.08	134.08	0	0
ГАЗПРОМ ао	D	20130401	000000	134	134.48	132.63	132.85	16539800	0
ГАЗПРОМ ао	D	20130402	000000	133	133.44	130.81	130.81	42194710	0
ГАЗПРОМ ао	D	20130403	000000	131	131.7	129.87	130.38	47305190	0
ГАЗПРОМ ао	D	20130404	000000	129.26	132.88	128.77	131.29	57498450	0
ГАЗПРОМ ао	D	20130405	000000	130.99	131.85	129.76	130.5	44830970	0
ГАЗПРОМ ао	D	20130406	000000	130.5	130.5	130.5	130.5	0	0
ГАЗПРОМ ао	D	20130407	000000	130.5	130.5	130.5	130.5	0	0
ГАЗПРОМ ао	D	20130408	000000	131.06	132.16	128.92	129.01	30782360	0
ГАЗПРОМ ао	D	20130409	000000	130	131.2	129.16	130.42	31437210	0
ГАЗПРОМ ао	D	20130410	000000	131.2	131.85	128.73	129.53	37628360	0
ГАЗПРОМ ао	D	20130411	000000	130	130	125.55	126.08	59014870	0
ГАЗПРОМ ао	D	20130412	000000	126	127.43	125.11	126.7	50484420	0
ГАЗПРОМ ао	D	20130413	000000	126.7	126.7	126.7	126.7	0	0
ГАЗПРОМ ао	D	20130414	000000	126.7	126.7	126.7	126.7	0	0
ГАЗПРОМ ао	D	20130415	000000	125.96	126.7	123.52	125.95	66061010	0
ГАЗПРОМ ао	D	20130416	000000	124.83	126.66	124.1	124.15	51077790	0
ГАЗПРОМ ао	D	20130417	000000	124.97	124.97	120.79	121.8	60282790	0
ГАЗПРОМ ао	D	20130418	000000	121.51	122.84	120.17	120.45	39183040	0
ГАЗПРОМ ао	D	20130419	000000	121.04	122.08	119.62	120.11	46609840	0
ГАЗПРОМ ао	D	20130420	000000	120.11	120.11	120.11	120.11	0	0
ГАЗПРОМ ао	D	20130421	000000	120.11	120.11	120.11	120.11	0	0
ГАЗПРОМ ао	D	20130422	000000	120.44	121.65	118.69	119.9	48028780	0
ГАЗПРОМ ао	D	20130423	000000	119.5	121.25	118.64	120.17	46742970	0
ГАЗПРОМ ао	D	20130424	000000	120.61	124.8	119.85	124.7	67458070	0
ГАЗПРОМ ао	D	20130425	000000	125	125.59	122.8	122.96	49030800	0
ГАЗПРОМ ао	D	20130426	000000	122.9	123.35	121.1	122.82	34573610	0
ГАЗПРОМ ао	D	20130427	000000	122.82	122.82	122.82	122.82	0	0
ГАЗПРОМ ао	D	20130428	000000	122.82	122.82	122.82	122.82	0	0
ГАЗПРОМ ао	D	20130429	000000	123.1	123.65	121.65	122.5	20112380	0
ГАЗПРОМ ао	D	20130430	000000	122.99	125.73	122.14	124.15	39444340	0
ГАЗПРОМ ао	D	20130501	000000	124.15	124.15	124.15	124.15	0	0
ГАЗПРОМ ао	D	20130502	000000	122.85	124.04	122.55	122.96	12775690	0
ГАЗПРОМ ао	D	20130503	000000	123.6	128.79	123.45	128.7	30484070	0
ГАЗПРОМ ао	D	20130504	000000	128.7	128.7	128.7	128.7	0	0
ГАЗПРОМ ао	D	20130505	000000	128.7	128.7	128.7	128.7	0	0
ГАЗПРОМ ао	D	20130506	000000	128.89	129.73	127.57	129.38	23831690	0
ГАЗПРОМ ао	D	20130507	000000	133.36	133.36	128.68	130.55	38268510	0
ГАЗПРОМ ао	D	20130508	000000	130.6	132.04	129.71	131.81	28493570	0
ГАЗПРОМ ао	D	20130509	000000	131.81	131.81	131.81	131.81	0	0
ГАЗПРОМ ао	D	20130510	000000	132.4	133.63	131.15	132.89	21787860	0
ГАЗПРОМ ао	D	20130511	000000	132.89	132.89	132.89	132.89	0	0
ГАЗПРОМ ао	D	20130512	000000	132.89	132.89	132.89	132.89	0	0
ГАЗПРОМ ао	D	20130513	000000	132.5	132.66	129.26	129.8	48467090	0
ГАЗПРОМ ао	D	20130514	000000	126.01	126.38	124.33	125.54	47389280	0
ГАЗПРОМ ао	D	20130515	000000	125.65	125.94	122.16	122.3	33277130	0
ГАЗПРОМ ао	D	20130516	000000	123.37	125	121.54	122.81	46797250	0
ГАЗПРОМ ао	D	20130517	000000	123.2	125.86	122.72	125.49	40522320	0
ГАЗПРОМ ао	D	20130518	000000	125.49	125.49	125.49	125.49	0	0
ГАЗПРОМ ао	D	20130519	000000	125.49	125.49	125.49	125.49	0	0
ГАЗПРОМ ао	D	20130520	000000	125.93	127.56	125.72	126.4	38807910	0
ГАЗПРОМ ао	D	20130521	000000	126.1	127.44	125.4	126.95	35741250	0
ГАЗПРОМ ао	D	20130522	000000	127.02	128.4	126.53	127.39	41217060	0
ГАЗПРОМ ао	D	20130523	000000	125.79	125.79	121.31	121.6	47958730	0
ГАЗПРОМ ао	D	20130524	000000	122.5	122.95	118.87	120	46910350	0
ГАЗПРОМ ао	D	20130525	000000	120	120	120	120	0	0
ГАЗПРОМ ао	D	20130526	000000	120	120	120	120	0	0
ГАЗПРОМ ао	D	20130527	000000	120.83	121.18	119.03	119.68	21592230	0
ГАЗПРОМ ао	D	20130528	000000	120.45	122.09	120.08	120.87	37485890	0
ГАЗПРОМ ао	D	20130529	000000	120.48	120.48	118.09	118.63	37957740	0
ГАЗПРОМ ао	D	20130530	000000	118.63	120.82	118.5	119.81	40632640	0
ГАЗПРОМ ао	D	20130531	000000	120.74	123.42	118.44	123.4	93376740	0
ГАЗПРОМ ао	D	20130601	000000	123.4	123.4	123.4	123.4	0	0
ГАЗПРОМ ао	D	20130602	000000	123.4	123.4	123.4	123.4	0	0
ГАЗПРОМ ао	D	20130603	000000	122.6	122.96	120.15	120.75	72228680	0
ГАЗПРОМ ао	D	20130604	000000	121.31	122.12	119.22	119.49	42959750	0
ГАЗПРОМ ао	D	20130605	000000	119.18	119.67	117.64	118.22	49012180	0
ГАЗПРОМ ао	D	20130606	000000	118	118.54	116.8	116.98	34193090	0
ГАЗПРОМ ао	D	20130607	000000	117.98	118.25	116.58	117.25	31983780	0
ГАЗПРОМ ао	D	20130608	000000	117.25	117.25	117.25	117.25	0	0
ГАЗПРОМ ао	D	20130609	000000	117.25	117.25	117.25	117.25	0	0
ГАЗПРОМ ао	D	20130610	000000	117.88	118.11	115.85	116.5	36061170	0
ГАЗПРОМ ао	D	20130611	000000	116.35	116.8	110.94	111.91	51536640	0
ГАЗПРОМ ао	D	20130612	000000	111.91	111.91	111.91	111.91	0	0
ГАЗПРОМ ао	D	20130613	000000	110	111.35	108.15	109.91	55934900	0
ГАЗПРОМ ао	D	20130614	000000	111.39	111.93	109.52	109.8	40958590	0
ГАЗПРОМ ао	D	20130615	000000	109.8	109.8	109.8	109.8	0	0
ГАЗПРОМ ао	D	20130616	000000	109.8	109.8	109.8	109.8	0	0
ГАЗПРОМ ао	D	20130617	000000	109.95	111.81	109.25	111.42	40768870	0
ГАЗПРОМ ао	D	20130618	000000	110.9	113.95	110.84	112.98	31942590	0
ГАЗПРОМ ао	D	20130619	000000	113.66	113.66	110.72	111.21	32875460	0
ГАЗПРОМ ао	D	20130620	000000	109.03	109.79	107.55	108.24	40093210	0
ГАЗПРОМ ао	D	20130621	000000	108	110.75	107.43	109.6	36264630	0
ГАЗПРОМ ао	D	20130622	000000	109.6	109.6	109.6	109.6	0	0
ГАЗПРОМ ао	D	20130623	000000	109.6	109.6	109.6	109.6	0	0
ГАЗПРОМ ао	D	20130624	000000	108.48	109.62	106.5	107.23	31865960	0
ГАЗПРОМ ао	D	20130625	000000	107.23	110.14	107.23	108.56	33026010	0
ГАЗПРОМ ао	D	20130626	000000	108.73	111.08	108.73	110.05	32742010	0
ГАЗПРОМ ао	D	20130627	000000	110.78	110.78	106.8	107.6	32266340	0
ГАЗПРОМ ао	D	20130628	000000	107.87	109.2	106.6	109.1	42579530	0
ГАЗПРОМ ао	D	20130629	000000	109.1	109.1	109.1	109.1	0	0
ГАЗПРОМ ао	D	20130630	000000	109.1	109.1	109.1	109.1	0	0
ГАЗПРОМ ао	D	20130701	000000	109.11	109.87	108.06	109.08	24017100	0
ГАЗПРОМ ао	D	20130702	000000	109.34	110.11	108.17	109.2	25655940	0
ГАЗПРОМ ао	D	20130703	000000	108.66	109.5	107.51	109.2	40795150	0
ГАЗПРОМ ао	D	20130704	000000	109.55	113.29	109.02	113.17	48168380	0
ГАЗПРОМ ао	D	20130705	000000	113.5	115.46	112.7	113.57	46890380	0
ГАЗПРОМ ао	D	20130706	000000	113.57	113.57	113.57	113.57	0	0
ГАЗПРОМ ао	D	20130707	000000	113.57	113.57	113.57	113.57	0	0
ГАЗПРОМ ао	D	20130708	000000	114.43	115.36	113.12	114	22497560	0
ГАЗПРОМ ао	D	20130709	000000	114.29	115	113.44	114.15	23348480	0
ГАЗПРОМ ао	D	20130710	000000	114.25	114.75	112.52	113.6	23820900	0
ГАЗПРОМ ао	D	20130711	000000	114.67	118.24	114.61	117.29	42482370	0
ГАЗПРОМ ао	D	20130712	000000	117.6	122	117.37	121.85	54812710	0
ГАЗПРОМ ао	D	20130713	000000	121.85	121.85	121.85	121.85	0	0
ГАЗПРОМ ао	D	20130714	000000	121.85	121.85	121.85	121.85	0	0
ГАЗПРОМ ао	D	20130715	000000	122	123.25	121.34	122.78	37305430	0
ГАЗПРОМ ао	D	20130716	000000	122.96	125.19	122.16	124.78	36527840	0
ГАЗПРОМ ао	D	20130717	000000	124.55	131.4	123.55	131.3	80056560	0
ГАЗПРОМ ао	D	20130718	000000	131.33	134.25	128.84	130.21	87156150	0
ГАЗПРОМ ао	D	20130719	000000	130	133.09	129.07	129.53	41834670	0
ГАЗПРОМ ао	D	20130720	000000	129.53	129.53	129.53	129.53	0	0
ГАЗПРОМ ао	D	20130721	000000	129.53	129.53	129.53	129.53	0	0
ГАЗПРОМ ао	D	20130722	000000	130.05	132.45	127.72	128.85	45311120	0
ГАЗПРОМ ао	D	20130723	000000	129.8	130.95	128.27	128.5	38435210	0
ГАЗПРОМ ао	D	20130724	000000	128.5	129.38	126.44	127.17	35669160	0
ГАЗПРОМ ао	D	20130725	000000	126.86	128.18	125.6	127.81	28116360	0
ГАЗПРОМ ао	D	20130726	000000	128.7	129.87	128.05	128.84	26234590	0
ГАЗПРОМ ао	D	20130727	000000	128.84	128.84	128.84	128.84	0	0
ГАЗПРОМ ао	D	20130728	000000	128.84	128.84	128.84	128.84	0	0
ГАЗПРОМ ао	D	20130729	000000	128.71	129.88	128.36	129.4	17637580	0
ГАЗПРОМ ао	D	20130730	000000	129.97	131.43	129.4	129.6	26814010	0
ГАЗПРОМ ао	D	20130731	000000	129.86	129.88	127.71	128.61	25875140	0
ГАЗПРОМ ао	D	20130801	000000	129.5	130.9	129.35	130.21	26331710	0
ГАЗПРОМ ао	D	20130802	000000	131	131.68	127.4	128.45	28891060	0
ГАЗПРОМ ао	D	20130803	000000	128.45	128.45	128.45	128.45	0	0
ГАЗПРОМ ао	D	20130804	000000	128.45	128.45	128.45	128.45	0	0
ГАЗПРОМ ао	D	20130805	000000	128.39	129.42	127.37	128.87	15615250	0
ГАЗПРОМ ао	D	20130806	000000	128	128.7	125.78	126.1	24624130	0
ГАЗПРОМ ао	D	20130807	000000	125.5	126.99	124.6	124.86	30014140	0
ГАЗПРОМ ао	D	20130808	000000	125.48	125.7	124.14	125.18	22445390	0
ГАЗПРОМ ао	D	20130809	000000	125.55	128.8	125.05	128.24	29604970	0
ГАЗПРОМ ао	D	20130810	000000	128.24	128.24	128.24	128.24	0	0
ГАЗПРОМ ао	D	20130811	000000	128.24	128.24	128.24	128.24	0	0
ГАЗПРОМ ао	D	20130812	000000	128.62	130.48	128.5	129.03	27320030	0
ГАЗПРОМ ао	D	20130813	000000	129.55	132.28	129.5	132.18	34990720	0
ГАЗПРОМ ао	D	20130814	000000	132.61	134.74	132.53	134.52	48737250	0
ГАЗПРОМ ао	D	20130815	000000	134.42	134.46	130.26	131.05	42512530	0
ГАЗПРОМ ао	D	20130816	000000	131.45	132.27	129.38	130.79	32783010	0
ГАЗПРОМ ао	D	20130817	000000	130.79	130.79	130.79	130.79	0	0
ГАЗПРОМ ао	D	20130818	000000	130.79	130.79	130.79	130.79	0	0
ГАЗПРОМ ао	D	20130819	000000	130.79	132.5	130.3	132.45	22263080	0
ГАЗПРОМ ао	D	20130820	000000	131.79	132.79	130	132.68	32625850	0
ГАЗПРОМ ао	D	20130821	000000	132.43	133.5	131.1	132.2	35049640	0
ГАЗПРОМ ао	D	20130822	000000	131.5	134.69	131.07	134.11	37787580	0
ГАЗПРОМ ао	D	20130823	000000	134.5	134.85	132.8	133.1	27838770	0
ГАЗПРОМ ао	D	20130824	000000	133.1	133.1	133.1	133.1	0	0
ГАЗПРОМ ао	D	20130825	000000	133.1	133.1	133.1	133.1	0	0
ГАЗПРОМ ао	D	20130826	000000	133.79	134.12	131.9	132.61	14891930	0
ГАЗПРОМ ао	D	20130827	000000	132	132.32	130.91	131.76	21071160	0
ГАЗПРОМ ао	D	20130828	000000	131.23	132.7	129.61	132.29	33962080	0
ГАЗПРОМ ао	D	20130829	000000	132.58	133.17	130.33	131.7	26350250	0
ГАЗПРОМ ао	D	20130830	000000	132.03	132.03	130.58	131.9	19783980	0
ГАЗПРОМ ао	D	20130831	000000	131.9	131.9	131.9	131.9	0	0
ГАЗПРОМ ао	D	20130901	000000	131.9	131.9	131.9	131.9	0	0
ГАЗПРОМ ао	D	20130902	000000	132.17	133.05	130.05	131.45	15873990	0
ГАЗПРОМ ао	D	20130903	000000	132.05	133.08	131.01	131.5	31069820	0
ГАЗПРОМ ао	D	20130904	000000	131.12	132.24	130.35	132.01	21482980	0
ГАЗПРОМ ао	D	20130905	000000	132.57	140.07	132.11	140	67751330	0
ГАЗПРОМ ао	D	20130906	000000	140	143.98	138.81	141.97	97212490	0
ГАЗПРОМ ао	D	20130907	000000	141.97	141.97	141.97	141.97	0	0
ГАЗПРОМ ао	D	20130908	000000	141.97	141.97	141.97	141.97	0	0
ГАЗПРОМ ао	D	20130909	000000	142.5	147.6	142.5	147.4	89081820	0
ГАЗПРОМ ао	D	20130910	000000	148.41	148.7	145.6	146.37	79525150	0
ГАЗПРОМ ао	D	20130911	000000	146.43	147.96	145.6	146.5	44366780	0
ГАЗПРОМ ао	D	20130912	000000	147	147.34	144.07	144.84	47976120	0
ГАЗПРОМ ао	D	20130913	000000	144.5	145.05	142.1	142.35	42671830	0
ГАЗПРОМ ао	D	20130914	000000	142.35	142.35	142.35	142.35	0	0
ГАЗПРОМ ао	D	20130915	000000	142.35	142.35	142.35	142.35	0	0
ГАЗПРОМ ао	D	20130916	000000	143.08	146.87	143.04	145.52	67124640	0
ГАЗПРОМ ао	D	20130917	000000	144.88	146.15	144.01	146.05	34263260	0
ГАЗПРОМ ао	D	20130918	000000	146.05	148.4	143.8	144.09	64690940	0
ГАЗПРОМ ао	D	20130919	000000	148	149.7	147.35	148.13	78717170	0
ГАЗПРОМ ао	D	20130920	000000	147.51	149.19	146.93	147.71	46577810	0
ГАЗПРОМ ао	D	20130921	000000	147.71	147.71	147.71	147.71	0	0
ГАЗПРОМ ао	D	20130922	000000	147.71	147.71	147.71	147.71	0	0
ГАЗПРОМ ао	D	20130923	000000	147.55	147.96	145.37	145.99	31488080	0
ГАЗПРОМ ао	D	20130924	000000	145.11	145.77	143.6	144.6	41202030	0
ГАЗПРОМ ао	D	20130925	000000	144.48	146.2	144.05	145.8	33911000	0
ГАЗПРОМ ао	D	20130926	000000	145.23	146.75	144.5	145.9	37578890	0
ГАЗПРОМ ао	D	20130927	000000	146.1	146.49	144.62	145.07	25383290	0
ГАЗПРОМ ао	D	20130928	000000	145.07	145.07	145.07	145.07	0	0
ГАЗПРОМ ао	D	20130929	000000	145.07	145.07	145.07	145.07	0	0
ГАЗПРОМ ао	D	20130930	000000	144	145.25	142.39	144.15	37365110	0
ГАЗПРОМ ао	D	20131001	000000	144	146.04	143.49	145.71	31216180	0
ГАЗПРОМ ао	D	20131002	000000	145.73	145.99	142.11	143.35	41389190	0
ГАЗПРОМ ао	D	20131003	000000	143.5	143.9	141.67	142.26	37260740	0
ГАЗПРОМ ао	D	20131004	000000	142.21	144.88	140.91	144.85	41060700	0
ГАЗПРОМ ао	D	20131005	000000	144.85	144.85	144.85	144.85	0	0
ГАЗПРОМ ао	D	20131006	000000	144.85	144.85	144.85	144.85	0	0
ГАЗПРОМ ао	D	20131007	000000	144	147.31	142.8	147	51307570	0
ГАЗПРОМ ао	D	20131008	000000	147.5	152.03	146.36	151.97	85999730	0
ГАЗПРОМ ао	D	20131009	000000	151	153	149.91	151.29	66855580	0
ГАЗПРОМ ао	D	20131010	000000	151.81	154.32	151.61	153.11	58626510	0
ГАЗПРОМ ао	D	20131011	000000	154	154.47	152.21	153.22	40240660	0
ГАЗПРОМ ао	D	20131012	000000	153.22	153.22	153.22	153.22	0	0
ГАЗПРОМ ао	D	20131013	000000	153.22	153.22	153.22	153.22	0	0
ГАЗПРОМ ао	D	20131014	000000	152.8	153.39	152.12	152.71	26153840	0
ГАЗПРОМ ао	D	20131015	000000	153.52	156.35	153.52	156.3	45486420	0
ГАЗПРОМ ао	D	20131016	000000	155.99	158.69	155.33	157.88	54009450	0
ГАЗПРОМ ао	D	20131017	000000	158.46	158.56	154.5	154.99	70200260	0
ГАЗПРОМ ао	D	20131018	000000	156.4	157.59	155.27	157.1	42874230	0
ГАЗПРОМ ао	D	20131019	000000	157.1	157.1	157.1	157.1	0	0
ГАЗПРОМ ао	D	20131020	000000	157.1	157.1	157.1	157.1	0	0
ГАЗПРОМ ао	D	20131021	000000	157.6	157.6	155.13	156.05	33033260	0
ГАЗПРОМ ао	D	20131022	000000	155.95	156.19	153.8	154	51475460	0
ГАЗПРОМ ао	D	20131023	000000	153.49	153.7	149.73	150.25	69142740	0
ГАЗПРОМ ао	D	20131024	000000	150.72	152.17	149.11	150.5	50405920	0
ГАЗПРОМ ао	D	20131025	000000	150.45	150.83	147.9	150.08	60810070	0
ГАЗПРОМ ао	D	20131026	000000	150.08	150.08	150.08	150.08	0	0
ГАЗПРОМ ао	D	20131027	000000	150.08	150.08	150.08	150.08	0	0
ГАЗПРОМ ао	D	20131028	000000	151.1	152.48	150.03	150.33	41169530	0
ГАЗПРОМ ао	D	20131029	000000	150.31	151.76	149.24	150.92	37971530	0
ГАЗПРОМ ао	D	20131030	000000	151.68	152.7	150.08	150.89	36618340	0
ГАЗПРОМ ао	D	20131031	000000	149.56	150.6	148.75	150.4	47071160	0
ГАЗПРОМ ао	D	20131101	000000	150.48	151.77	150.24	150.44	34849680	0
ГАЗПРОМ ао	D	20131102	000000	150.44	150.44	150.44	150.44	0	0
ГАЗПРОМ ао	D	20131103	000000	150.44	150.44	150.44	150.44	0	0
ГАЗПРОМ ао	D	20131104	000000	150.44	150.44	150.44	150.44	0	0
ГАЗПРОМ ао	D	20131105	000000	150.96	151.21	148.57	148.68	37322200	0
ГАЗПРОМ ао	D	20131106	000000	149.7	149.7	147.01	147.26	46060190	0
ГАЗПРОМ ао	D	20131107	000000	146.98	151.5	146.28	150.32	69963310	0
ГАЗПРОМ ао	D	20131108	000000	149.5	149.5	147.27	147.55	54633800	0
ГАЗПРОМ ао	D	20131109	000000	147.55	147.55	147.55	147.55	0	0
ГАЗПРОМ ао	D	20131110	000000	147.55	147.55	147.55	147.55	0	0
ГАЗПРОМ ао	D	20131111	000000	148.42	148.75	144.67	144.82	54897550	0
ГАЗПРОМ ао	D	20131112	000000	145	147.2	144.22	146.51	63550700	0
ГАЗПРОМ ао	D	20131113	000000	145.61	145.67	142.35	143.03	61649540	0
ГАЗПРОМ ао	D	20131114	000000	143.99	146.98	143.75	146.58	47688190	0
ГАЗПРОМ ао	D	20131115	000000	147	147.97	145.76	147.14	56386150	0
ГАЗПРОМ ао	D	20131116	000000	147.14	147.14	147.14	147.14	0	0
ГАЗПРОМ ао	D	20131117	000000	147.14	147.14	147.14	147.14	0	0
ГАЗПРОМ ао	D	20131118	000000	147.6	150.02	147.53	149.64	45181530	0
ГАЗПРОМ ао	D	20131119	000000	149.7	150.8	148.1	148.85	44339080	0
ГАЗПРОМ ао	D	20131120	000000	148.39	150.8	147.5	150.3	49567350	0
ГАЗПРОМ ао	D	20131121	000000	149	149.79	147.68	148.23	35227360	0
ГАЗПРОМ ао	D	20131122	000000	149.29	149.6	147.75	149.59	43126110	0
ГАЗПРОМ ао	D	20131123	000000	149.59	149.59	149.59	149.59	0	0
ГАЗПРОМ ао	D	20131124	000000	149.59	149.59	149.59	149.59	0	0
ГАЗПРОМ ао	D	20131125	000000	149.84	150.29	147.81	147.93	51435660	0
ГАЗПРОМ ао	D	20131126	000000	148.45	148.45	142.45	143.28	81147840	0
ГАЗПРОМ ао	D	20131127	000000	143.3	143.99	140.82	142.01	70637020	0
ГАЗПРОМ ао	D	20131128	000000	142.99	143.13	141.58	142.38	36017850	0
ГАЗПРОМ ао	D	20131129	000000	142.13	144.17	141.2	143.1	52288170	0
ГАЗПРОМ ао	D	20131130	000000	143.1	143.1	143.1	143.1	0	0
ГАЗПРОМ ао	D	20131201	000000	143.1	143.1	143.1	143.1	0	0
ГАЗПРОМ ао	D	20131202	000000	142.85	144.09	141.5	141.51	38867480	0
ГАЗПРОМ ао	D	20131203	000000	141.01	141.29	138.49	138.6	80934150	0
ГАЗПРОМ ао	D	20131204	000000	139.02	139.98	135.71	136.26	76300260	0
ГАЗПРОМ ао	D	20131205	000000	137	137.8	134.81	135.25	60540270	0
ГАЗПРОМ ао	D	20131206	000000	135.9	137.94	135	137.48	57380710	0
ГАЗПРОМ ао	D	20131207	000000	137.48	137.48	137.48	137.48	0	0
ГАЗПРОМ ао	D	20131208	000000	137.48	137.48	137.48	137.48	0	0
ГАЗПРОМ ао	D	20131209	000000	137.75	138.85	136.61	138.43	52772540	0
ГАЗПРОМ ао	D	20131210	000000	138.75	138.75	136.9	137.61	43612620	0
ГАЗПРОМ ао	D	20131211	000000	137.1	137.87	135.81	137.04	42922920	0
ГАЗПРОМ ао	D	20131212	000000	135.8	136.18	133.55	134.16	66317650	0
ГАЗПРОМ ао	D	20131213	000000	134.16	134.87	132.69	133.38	63157370	0
ГАЗПРОМ ао	D	20131214	000000	133.38	133.38	133.38	133.38	0	0
ГАЗПРОМ ао	D	20131215	000000	133.38	133.38	133.38	133.38	0	0
ГАЗПРОМ ао	D	20131216	000000	132.7	136.6	132.32	136.5	75085360	0
ГАЗПРОМ ао	D	20131217	000000	136.5	139.08	136.23	138.55	76267540	0
ГАЗПРОМ ао	D	20131218	000000	139.35	139.88	137.36	139.87	65283610	0
ГАЗПРОМ ао	D	20131219	000000	141	142.48	140.14	140.45	68659040	0
ГАЗПРОМ ао	D	20131220	000000	140.17	141.58	139.93	141.5	55864940	0
ГАЗПРОМ ао	D	20131221	000000	141.5	141.5	141.5	141.5	0	0
ГАЗПРОМ ао	D	20131222	000000	141.5	141.5	141.5	141.5	0	0
ГАЗПРОМ ао	D	20131223	000000	142.22	142.32	141.1	141.64	33012540	0
ГАЗПРОМ ао	D	20131224	000000	141.64	142	140.6	141.66	24842810	0
ГАЗПРОМ ао	D	20131225	000000	141.7	142	140.71	140.77	13596000	0
ГАЗПРОМ ао	D	20131226	000000	140.99	141.37	140.31	140.43	13204250	0
ГАЗПРОМ ао	D	20131227	000000	140.6	141.18	138.93	139.01	21536340	0
ГАЗПРОМ ао	D	20131228	000000	139.01	139.01	139.01	139.01	0	0
ГАЗПРОМ ао	D	20131229	000000	139.01	139.01	139.01	139.01	0	0
ГАЗПРОМ ао	D	20131230	000000	138.8	139.39	138.28	138.75	20629660	0
ГАЗПРОМ ао	D	20131231	000000	138.75	138.75	138.75	138.75	0	0
ГАЗПРОМ ао	D	20140101	000000	138.75	138.75	138.75	138.75	0	0
ГАЗПРОМ ао	D	20140102	000000	138.75	138.75	138.75	138.75	0	0
ГАЗПРОМ ао	D	20140103	000000	138.75	138.75	138.75	138.75	0	0
ГАЗПРОМ ао	D	20140104	000000	138.75	138.75	138.75	138.75	0	0
ГАЗПРОМ ао	D	20140105	000000	138.75	138.75	138.75	138.75	0	0
ГАЗПРОМ ао	D	20140106	000000	137.51	137.91	135.24	135.47	19619510	0
ГАЗПРОМ ао	D	20140107	000000	135.47	135.47	135.47	135.47	0	0
ГАЗПРОМ ао	D	20140108	000000	136.61	137.5	136	137.33	20464840	0
